,Name,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
374,Paracuru,0,BR,1589317559,71,-3.41,-39.03,82.99,15.01
375,Kenai,90,US,1589317559,65,60.55,-151.26,48.99,6.93
376,Yarim,0,YE,1589317559,64,14.3,44.38,61.02,0.94
377,Virginia Beach,40,US,1589316876,33,36.85,-75.98,64.0,11.41
378,Aykhal,90,RU,1589317560,92,66.0,111.5,17.6,4.47
379,Baykal'sk,69,RU,1589317560,65,51.51,104.15,49.41,10.58
380,Pontiac,40,US,1589317561,22,42.64,-83.29,60.01,21.92
381,Luwuk,72,ID,1589317561,74,-0.95,122.79,79.05,4.47
382,Bairiki Village,85,KI,1589317324,77,1.33,172.98,83.23,15.26
383,Blagoyevo,0,RU,1589317561,82,63.37,47.92,55.62,9.84
384,Alihe,0,CN,1589317562,82,50.57,123.72,34.2,2.66
385,Panzhihua,98,CN,1589317562,52,26.59,101.71,69.13,1.41
386,Prosperous,20,IE,1589317562,57,53.29,-6.75,51.01,4.7
387,Treinta y Tres,4,UY,1589317329,79,-33.23,-54.38,57.4,7.47
388,Corner Brook,90,CA,1589317501,93,48.97,-57.95,46.4,16.11
389,Risør,20,NO,1589317563,63,58.72,9.23,37.0,14.56
390,Marawi,97,PH,1589317563,87,8.0,124.29,77.0,5.01
391,Hambantota,100,LK,1589317563,80,6.12,81.12,79.48,6.87
392,Maningrida,60,AU,1589317564,88,-12.07,134.27,72.81,8.99
393,Huaihua,86,CN,1589317564,72,27.55,109.96,65.16,0.98
394,Santa Cruz de la Sierra,75,BO,1589317437,83,-17.8,-63.17,78.8,13.87
395,Laas,75,IT,1589317564,76,46.62,10.7,50.0,8.05
396,Kovdor,2,RU,1589317564,95,67.57,30.48,28.0,4.45
397,Belmonte,75,BR,1589317565,78,-15.86,-38.88,75.2,3.36
398,Buala,83,SB,1589317565,81,-8.14,159.59,81.55,7.02
399,Hongjiang,59,CN,1589317565,68,27.11,110.0,65.43,2.51
400,Samarai,60,PG,1589317565,77,-10.62,150.67,78.93,6.91
401,Nizwá,0,OM,1589317566,21,22.93,57.53,83.08,2.64
402,Nikolskoye,100,RU,1589317566,65,59.7,30.79,41.0,8.95
403,Sotouboua,56,TG,1589317566,71,8.57,0.98,78.73,3.29
404,Jimaní,75,DO,1589317567,58,18.49,-71.85,87.8,11.41
405,High Level,75,CA,1589317567,21,58.52,-117.14,60.8,8.05
406,Kang,68,BW,1589317567,32,-23.68,22.79,60.94,4.43
407,São Gabriel da Cachoeira,75,BR,1589317567,88,-0.13,-67.09,80.6,1.12
408,May Pen,20,JM,1589317567,70,17.96,-77.25,86.0,21.92
409,Salinópolis,60,BR,1589317568,85,-0.61,-47.36,80.51,11.34
410,Santa Maria,100,BR,1589317568,96,-29.68,-53.81,65.7,2.17
411,Pisco,12,PE,1589317568,64,-13.7,-76.22,73.4,13.87
412,Wanganui,72,NZ,1589317569,70,-39.93,175.05,55.99,3.0
413,Rodolfo Sánchez Taboada,0,MX,1589317569,72,31.72,-116.57,72.0,4.0
414,Shahdad Kot,0,PK,1589317569,43,27.85,67.91,87.24,11.74
415,Acoyapa,92,NI,1589317569,56,11.97,-85.17,89.78,12.48
416,Wajima,26,JP,1589317569,83,37.4,136.9,59.36,21.54
417,Zyryanka,73,RU,1589317570,82,65.75,150.85,38.41,7.83
418,Maniwaki,100,CA,1589317273,45,46.38,-75.97,46.02,8.72
419,Yangi Marg`ilon,100,UZ,1589317570,63,40.43,71.72,66.2,6.15
420,Wairoa,89,NZ,1589317571,99,-39.03,177.37,54.0,3.0
421,Estelle,75,US,1589317571,57,29.85,-90.11,82.4,16.11
422,Mt. Pleasant,1,US,1589317285,40,32.79,-79.86,71.01,10.29
423,Stanghelle,20,NO,1589317571,94,60.55,5.74,39.2,24.16
424,Nola,20,IT,1589317572,82,40.92,14.53,64.4,5.82
425,Shanghai,99,CN,1589317442,40,31.22,121.46,68.0,4.47
426,Kolokani,20,ML,1589317572,37,13.57,-8.03,89.01,6.71
427,Gemena,88,CD,1589317572,90,3.25,19.77,73.17,1.79
428,Haines Junction,1,CA,1589317572,26,60.75,-137.51,69.06,1.5
429,Fort Nelson,75,CA,1589317573,25,58.81,-122.7,62.6,8.34
430,Xinzhi,100,CN,1589317573,29,36.5,111.7,64.76,2.53
431,Noyon,100,FR,1589317573,81,49.58,3.0,46.99,4.7
432,Kamenka,100,RU,1589317573,53,51.32,42.77,63.0,5.01
433,Koshurnikovo,1,RU,1589317573,91,54.17,93.3,47.97,1.32
434,Zunyi,100,CN,1589317504,90,27.69,106.91,62.35,3.98
435,Zakharovo,98,RU,1589317574,87,54.37,39.28,57.99,4.0
436,Viby,20,DK,1589317574,86,55.55,12.02,41.0,8.05
437,Clarence Town,77,AU,1589317574,93,-32.58,151.78,50.0,8.05
438,Benguela,81,AO,1589317575,76,-12.58,13.41,78.17,3.85
439,Atar,0,MR,1589317575,14,20.52,-13.05,84.96,7.25
440,Westport,0,US,1589317575,29,41.14,-73.36,59.0,15.55
441,Urusha,79,RU,1589317575,85,54.05,122.9,31.5,1.41
442,Shumskiy,39,RU,1589317576,79,54.83,99.13,52.59,7.34
443,Isla Mujeres,75,MX,1589317576,70,21.23,-86.73,86.0,13.87
444,Ukiah,90,US,1589317209,63,39.15,-123.21,60.8,12.75
445,Upata,81,VE,1589317576,94,8.01,-62.4,78.01,5.01
446,Bama,33,NG,1589317330,18,11.52,13.69,89.33,6.76
447,Nouadhibou,0,MR,1589317577,72,20.93,-17.03,68.0,19.46
448,Gisborne,54,NZ,1589317356,99,-38.65,178.0,54.0,3.0
449,Vila,20,PT,1589317577,82,42.03,-8.16,60.01,3.36
450,Iquitos,75,PE,1589317577,94,-3.75,-73.25,75.2,10.29
451,Laurel,40,US,1589317578,33,39.1,-76.85,62.01,13.87
452,Thunder Bay,5,CA,1589317375,27,48.4,-89.32,51.8,11.41
453,Province of Mantua,69,IT,1589317578,77,45.17,10.78,57.0,8.01
454,Lakhipur,12,IN,1589317578,42,26.03,90.3,77.2,3.02
455,Deputatsky,89,RU,1589317578,99,69.3,139.9,26.19,3.58
456,Phetchaburi,96,TH,1589317579,82,12.97,99.58,76.68,2.26
457,Vostok,100,RU,1589317579,99,46.49,135.88,38.17,7.14
458,Henties Bay,9,NA,1589317579,66,-22.12,14.28,65.26,3.89
459,Ust-Nera,88,RU,1589317579,80,64.57,143.2,36.5,3.49
460,Bogandinskiy,52,RU,1589317579,56,56.89,65.89,68.0,11.18
461,Tupik,100,RU,1589317580,76,54.43,119.93,33.82,4.74
462,Tiznit Province,83,MA,1589317580,80,29.58,-9.5,58.55,13.24
463,Zheshart,0,RU,1589317580,88,62.07,49.57,50.88,6.26
464,Palmer,40,US,1589317581,23,42.16,-72.33,55.0,25.28
465,Pudozh,96,RU,1589317581,96,61.81,36.53,32.59,4.76
466,Basco,1,PH,1589317581,76,20.45,121.97,82.0,1.99
467,Homer,1,US,1589317581,66,59.64,-151.55,48.2,11.41
468,Batemans Bay,94,AU,1589317582,78,-35.72,150.18,46.99,4.16
469,Pyapon,37,MM,1589317582,70,16.28,95.68,83.37,3.02
470,Oruzgan,0,AF,1589317582,50,32.83,66.0,63.73,4.12
471,Aksu,88,CN,1589317582,27,41.12,80.26,68.83,7.54
472,Evensk,33,RU,1589317583,93,61.95,159.23,33.08,1.7
473,Zhenlai,0,CN,1589317506,55,45.85,123.3,46.89,6.38
474,Hofn,92,IS,1589317384,78,64.25,-15.21,41.34,9.17
475,Sandūr,87,IN,1589317583,49,15.1,76.55,84.56,10.96
476,Hengshui,41,CN,1589317583,52,37.73,115.7,60.55,7.67
477,São João da Barra,0,BR,1589317308,69,-21.64,-41.05,77.0,16.11
478,Bud,40,US,1589317584,33,39.45,-86.18,61.0,10.29
479,Villamontes,14,BO,1589317584,50,-21.25,-63.5,72.1,4.47
480,Ammon,75,US,1589317584,25,43.47,-111.97,66.2,18.34
481,Morropón,31,PE,1589317585,43,-5.18,-79.97,89.08,7.2
482,Lubango,84,AO,1589317585,51,-14.92,13.49,61.74,3.91
483,Oni,97,GE,1589317585,42,42.58,43.44,50.56,5.21
484,Quetigny,90,FR,1589317585,71,47.32,5.12,53.6,9.17
485,Marrakesh,40,MA,1589317463,63,31.63,-8.01,64.4,11.41
486,Galle,100,LK,1589317483,79,6.04,80.22,80.65,2.44
487,Brae,37,GB,1589317586,75,60.4,-1.35,33.8,11.41
488,Port Blair,93,IN,1589317586,78,11.67,92.75,83.59,10.83
489,Gizo Government Station,77,SB,1589317586,78,-8.1,156.84,82.99,11.21
490,Armidale,18,AU,1589317587,78,-30.52,151.65,33.01,3.89
491,Okhotsk,100,RU,1589317587,95,59.38,143.3,34.66,27.94
492,Colac,29,AU,1589317587,98,-38.33,143.58,45.0,5.37
493,Yazman,99,PK,1589317587,48,29.12,71.74,83.68,26.37
494,Muğla Province,0,TR,1589317588,55,37.23,28.36,62.6,4.7
495,Pitimbu,75,BR,1589317588,94,-7.47,-34.81,77.0,6.93
496,Nara,20,JP,1589317588,77,34.69,135.8,66.99,6.93
497,Rocha,6,UY,1589317330,82,-34.48,-54.33,51.76,5.32
498,Ekibastuz,1,KZ,1589317589,45,51.67,75.37,67.89,5.46
499,Warrington,12,GB,1589317589,66,53.39,-2.58,50.0,14.99
500,Vardø,0,NO,1589317589,88,70.37,31.11,32.0,19.46
501,Villa Bruzual,86,VE,1589317589,37,9.33,-69.12,95.63,1.39
502,Erzin,0,TR,1589317589,83,36.96,36.2,66.99,1.79
503,Esim,0,GH,1589317590,83,4.87,-2.24,80.08,6.26
504,Kano,11,NG,1589317590,16,12.0,8.52,91.27,7.02
505,Lagoa,43,PT,1589317590,71,39.05,-27.98,59.74,26.75
506,Maceió,75,BR,1589317453,88,-9.67,-35.74,78.8,5.82
507,Sinnamary,100,GF,1589317590,89,5.38,-52.95,78.71,14.43
508,Vila do Maio,20,CV,1589317591,73,15.13,-23.22,73.4,19.46
509,Papara,0,BR,1589317591,74,-3.98,-38.73,82.99,8.05
510,Mitsamiouli,30,KM,1589317591,78,-11.38,43.28,80.98,9.08
511,Shakawe,29,BW,1589317591,35,-18.37,21.85,63.64,2.77
512,Rognan,99,NO,1589317592,89,67.1,15.39,32.0,4.0
513,Cairns,75,AU,1589317592,88,-16.92,145.77,69.8,9.17
514,Pangai,20,TO,1589317592,78,-19.8,-174.35,78.8,5.82
515,Comodoro Rivadavia,20,AR,1589317592,53,-45.87,-67.5,50.0,8.05
516,Chumikan,100,RU,1589317592,92,54.72,135.31,35.94,2.64
517,Alyangula,39,AU,1589317593,100,-13.85,136.42,71.6,11.97
518,San Juan del Sur,58,NI,1589317593,58,11.25,-85.87,88.61,15.46
519,Antsohihy,0,MG,1589317593,81,-14.88,47.99,73.6,4.03
520,Khandyga,87,RU,1589317594,82,62.67,135.6,39.09,4.29
521,Porto-Novo,20,BJ,1589317329,79,6.5,2.6,84.2,10.29
522,Tura,4,IN,1589317594,35,25.52,90.22,76.8,3.71
523,Houma,1,US,1589317594,51,29.6,-90.72,82.0,12.75
524,Carmarthen,24,GB,1589317594,66,51.86,-4.31,50.0,13.87
525,Muli,59,MV,1589317595,76,2.92,73.57,84.49,7.49
526,Wajid,92,SO,1589317595,73,3.81,43.25,78.84,12.35
527,Campbell River,90,CA,1589317595,87,50.02,-125.24,57.0,10.29
528,Makar'yev,92,RU,1589317595,88,57.88,43.81,56.79,9.4
529,Olten,89,CH,1589317596,84,47.35,7.9,46.0,2.57
530,Horn Lake,90,US,1589317596,87,34.96,-90.03,60.01,10.29
531,Sangar,100,RU,1589317596,98,63.92,127.47,31.91,1.45
532,Helena,75,US,1589317588,61,46.59,-112.04,53.01,5.17
533,Karaton,75,ID,1589317597,94,-6.34,106.1,80.6,5.82
534,Prymors'k,40,UA,1589317597,82,46.73,36.34,58.5,12.53
535,Barra do Garças,20,BR,1589317597,43,-15.89,-52.26,89.6,3.36
536,Ayan,100,RU,1589317597,98,56.45,138.17,33.75,15.28
537,Nome,90,US,1589317597,93,64.5,-165.41,42.8,12.75
538,Jutaí,100,BR,1589317598,94,-5.18,-68.9,77.09,1.74
539,Kwang Binh,40,VN,1589317598,91,17.48,106.6,77.2,1.19
540,Margate,22,GB,1589317598,58,51.38,1.39,50.0,1.99
541,Pelotas,90,BR,1589317598,88,-31.77,-52.34,64.4,6.93
542,Calama,0,CL,1589317599,15,-22.47,-68.93,69.8,25.28
543,College,75,US,1589317599,66,64.86,-147.8,55.4,3.36
544,Gilgit,100,PK,1589317599,34,35.92,74.31,65.89,2.26
545,Jizan,0,SA,1589317599,66,17.33,42.67,89.6,4.7
546,Vrangel',0,RU,1589317600,80,42.73,133.08,44.69,7.47
547,Pingshan,66,CN,1589317600,89,22.99,114.71,75.31,2.86
548,Kabinda,30,CD,1589317600,85,-6.13,24.48,70.79,3.58
549,Tigil',100,RU,1589317600,94,57.8,158.67,32.72,3.56
550,Uiraúna,11,BR,1589317600,82,-6.52,-38.41,75.07,2.21
551,Kudahuvadhoo,55,MV,1589317601,74,2.67,72.89,84.63,6.73
552,Mokhotlong,73,LS,1589317601,61,-29.29,29.07,42.94,4.09
